time,J_v
0.469444444,798.754704
0.472222222,804.0202812
0.475,805.0561036
0.477777778,764.9164105
0.480555556,771.0903213
0.483333333,780.0801745
0.486111111,794.503983
0.488888889,769.4395627
0.491666667,792.3436559
0.494444444,802.9687419
0.497222222,790.6228471
0.5,842.3938758
0.502777778,752.7041279
0.505555556,769.0601397
0.508333333,755.6793374
0.511111111,744.2772842
0.513888889,760.1932566
0.516666667,792.7496323
0.519444444,788.0921839
0.522222222,773.9076515
0.525,775.6456789
0.527777778,783.926662
0.530555556,794.6218117
0.533333333,796.9447485
0.536111111,780.1460779
0.538888889,771.0856265
0.541666667,786.8248847
0.544444444,768.8674941
0.547222222,745.3269339
0.55,769.2767265
0.552777778,774.1693685
0.555555556,763.78099
0.558333333,751.864612
0.561111111,749.0283629
0.563888889,754.4685729
0.566666667,741.9819373
0.569444444,746.1365711
0.572222222,763.4372238
0.575,755.2313061
0.577777778,764.0688616
0.580555556,779.7641996
0.583333333,763.0288364
0.586111111,751.2520997
0.588888889,748.5756592
0.591666667,740.2032068
0.594444444,740.7072849
0.597222222,734.4922164
0.6,733.3813028
0.602777778,736.9122353
0.605555556,725.5662269
0.608333333,737.6710849
0.611111111,739.5356376
0.613888889,747.6554807
0.616666667,736.2052254
0.619444444,728.7347752
0.622222222,733.7553265
0.625,719.5058981
0.627777778,737.9872747
0.630555556,739.2323729
0.633333333,729.722374
0.636111111,730.5699625
0.638888889,735.9439015
0.641666667,732.9425197
0.644444444,724.7295409
0.647222222,728.5822918
0.65,731.1268244
0.652777778,722.2890433
0.655555556,742.7920269
0.658333333,733.463767
0.661111111,740.623476
0.663888889,758.0354036
0.666666667,720.8283533
0.669444444,745.1028348
0.672222222,734.7449293
0.675,743.2131096
0.677777778,741.71838
0.680555556,735.6977793
0.683333333,724.9377733
0.686111111,740.7457362
0.688888889,740.6347956
0.691666667,727.0910153
0.694444444,717.6087124
0.697222222,710.4539578
0.7,720.1869114
0.702777778,723.1818907
0.705555556,711.6714118
0.708333333,735.391188
0.711111111,730.9044187
0.713888889,740.7045621
0.716666667,725.1936382
0.719444444,732.6293398
0.722222222,723.2855328
0.725,728.6766879
0.727777778,726.6604423
0.730555556,715.7312847
0.733333333,711.4960014
0.736111111,722.7746747
0.738888889,717.0010614
0.741666667,714.794291
0.744444444,699.1582407
0.747222222,712.7626995
0.75,702.8837585
0.752777778,685.4531477
0.755555556,692.3378802
0.758333333,718.677268
0.761111111,701.3763822
0.763888889,685.9144291
0.766666667,704.6074106
0.769444444,709.1445411
0.772222222,705.7084539
0.775,694.649964
0.777777778,696.321573
0.780555556,706.2399034
0.783333333,701.8341739
0.786111111,693.7717405
0.788888889,704.9825788
0.791666667,696.7555269
0.794444444,673.8991135
0.797222222,696.7352646
0.8,695.1910792
0.802777778,695.3593072
0.805555556,694.51783
0.808333333,695.3600624
0.811111111,695.8494206
0.813888889,685.3723187
0.816666667,675.6717693
0.819444444,681.2988434
0.822222222,693.7088184
0.825,698.2205421
0.827777778,693.8900601
0.830555556,704.6874205
0.833333333,695.5099261
0.836111111,704.4581899
0.838888889,687.3927559
0.841666667,691.6569872
0.844444444,692.354366
0.847222222,687.3584889
0.85,687.1048831
0.852777778,685.493945
0.855555556,685.2490896
0.858333333,682.1487323
0.861111111,684.2450231
0.863888889,685.8167809
0.866666667,688.5561909
0.869444444,680.6433477
0.872222222,680.1741604
0.875,684.7510603
0.877777778,688.0719514
0.880555556,683.8766558
0.883333333,681.4978604
0.886111111,676.4054591
0.888888889,684.4655207
0.891666667,667.8474322
0.894444444,664.1385349
0.897222222,683.2259614
0.9,689.3929424
0.902777778,686.458523
0.905555556,679.1824054
0.908333333,676.3181738
0.911111111,684.1829951
0.913888889,674.7756045
0.916666667,678.9632579
0.919444444,677.1342241
0.922222222,663.7203024
0.925,668.2242541
0.927777778,679.7160386
0.930555556,683.9403019
0.933333333,670.0995115
0.936111111,673.7631362
0.938888889,665.861813
0.941666667,663.3190472
0.944444444,686.2087106
0.947222222,673.460847
0.95,681.0386064
0.952777778,661.1826563
0.955555556,663.8693559
0.958333333,667.4918783
0.961111111,662.0234006
0.963888889,668.269633
0.966666667,661.1305099
0.969444444,654.4272002
0.972222222,675.0611446
0.975,664.7819307
0.977777778,654.5592686
0.980555556,653.9927518
0.983333333,665.8720182
0.986111111,674.3129736
0.988888889,661.3918981
0.991666667,663.479103
0.994444444,663.4995063
0.997222222,650.3136042
1,652.4536225
1.002777778,663.3049913
1.005555556,758.0748046
