time,J_v
0.438888889,800.7642188
0.441666667,815.1780332
0.444444444,807.4984678
0.447222222,802.5677206
0.45,807.038488
0.452777778,789.6346219
0.455555556,803.4592526
0.458333333,796.6687066
0.461111111,794.2884593
0.463888889,803.4500926
0.466666667,788.7301528
0.469444444,801.1771162
0.472222222,812.1937456
0.475,774.9413085
0.477777778,772.6767387
0.480555556,771.8509659
0.483333333,785.3449241
0.486111111,799.6777141
0.488888889,783.8365122
0.491666667,776.1809325
0.494444444,778.4333419
0.497222222,779.7236307
0.5,770.7056428
0.502777778,775.7954267
0.505555556,768.9831111
0.508333333,769.8297218
0.511111111,769.2402285
0.513888889,769.8118184
0.516666667,766.5047245
0.519444444,772.8253434
0.522222222,774.9769429
0.525,785.0348328
0.527777778,757.5909078
0.530555556,768.9838606
0.533333333,767.8650334
0.536111111,769.8476577
0.538888889,764.8429827
0.541666667,776.5933073
0.544444444,752.141065
0.547222222,774.9391724
0.55,766.3406888
0.552777778,772.5479782
0.555555556,764.9258102
0.558333333,762.7544205
0.561111111,758.4823258
0.563888889,756.1397457
0.566666667,762.2155611
0.569444444,756.9334725
0.572222222,749.9028682
0.575,757.8368516
0.577777778,745.6570137
0.580555556,730.008731
0.583333333,724.5547848
0.586111111,744.9433137
0.588888889,730.8588746
0.591666667,747.2844889
0.594444444,737.6334312
0.597222222,739.6282819
0.6,739.8874571
0.602777778,723.0479919
0.605555556,731.6922569
0.608333333,733.1960604
0.611111111,742.1971155
0.613888889,734.0557277
0.616666667,723.974023
0.619444444,725.9265575
0.622222222,731.7449727
0.625,731.4168708
0.627777778,731.8735992
0.630555556,717.2339352
0.633333333,707.8320853
0.636111111,711.1098666
0.638888889,716.5596791
0.641666667,716.7315327
0.644444444,719.8918543
0.647222222,715.3198701
0.65,714.1575311
0.652777778,737.9230665
0.655555556,712.9856845
0.658333333,711.9095389
0.661111111,717.2714931
0.663888889,723.4531743
0.666666667,714.0892657
0.669444444,693.6565329
0.672222222,701.5369645
0.675,708.1340391
0.677777778,705.729884
0.680555556,713.9215697
0.683333333,705.6505864
0.686111111,701.8009288
0.688888889,690.9001996
0.691666667,706.7516744
0.694444444,708.9863986
0.697222222,699.8028707
0.7,699.5244938
0.702777778,709.751075
0.705555556,697.8195963
0.708333333,695.9962778
0.711111111,708.1754266
0.713888889,696.3055387
0.716666667,694.6621345
0.719444444,710.7474687
0.722222222,692.6217387
0.725,714.1161708
0.727777778,715.7285284
0.730555556,714.498179
0.733333333,691.7350651
0.736111111,695.5801979
0.738888889,695.6977929
0.741666667,693.6294867
0.744444444,710.3575395
0.747222222,682.8442864
0.75,682.8421092
0.752777778,677.9818783
0.755555556,680.7642211
0.758333333,678.4208779
0.761111111,662.0933763
0.763888889,663.4841362
0.766666667,654.9844434
0.769444444,653.3642331
0.772222222,654.1462669
0.775,662.9821379
0.777777778,651.862303
0.780555556,654.3567219
0.783333333,667.3174675
0.786111111,654.1579822
0.788888889,671.9455668
0.791666667,671.3109092
0.794444444,652.4035384
0.797222222,653.4444654
0.8,657.568867
0.802777778,638.245508
0.805555556,664.0803692
0.808333333,657.5748632
0.811111111,660.0048623
0.813888889,662.1402837
0.816666667,669.2359298
0.819444444,652.5241172
0.822222222,657.1464926
0.825,668.763241
0.827777778,665.0053292
0.830555556,643.0064845
0.833333333,643.529715
0.836111111,661.3668034
0.838888889,630.0705004
0.841666667,659.2911439
0.844444444,654.7465273
0.847222222,648.5745577
0.85,657.5596054
0.852777778,652.6235376
0.855555556,658.040149
0.858333333,657.3163795
0.861111111,671.8224573
0.863888889,670.092249
0.866666667,652.334442
0.869444444,667.0547425
0.872222222,657.5632863
0.875,648.4796307
0.877777778,655.58914
0.880555556,646.3010869
0.883333333,658.0589741
0.886111111,649.9404887
0.888888889,649.7060798
0.891666667,658.3262676
0.894444444,652.5794274
0.897222222,656.8294667
0.9,658.5274331
0.902777778,642.8957789
0.905555556,642.1012923
0.908333333,646.3785871
0.911111111,650.4666549
0.913888889,649.9977343
0.916666667,645.4639068
0.919444444,641.3463891
0.922222222,651.0582957
0.925,647.2109326
0.927777778,636.3223073
0.930555556,651.8399255
0.933333333,650.8569711
0.936111111,642.6310203
0.938888889,650.0051875
0.941666667,627.7229075
0.944444444,626.6882317
0.947222222,637.3788683
0.95,626.5765143
0.952777778,626.5951488
0.955555556,641.6176447
0.958333333,641.6868985
0.961111111,639.8513011
0.963888889,662.2078062
0.966666667,648.0982787
0.969444444,634.6913749
0.972222222,643.792212
0.975,820.3346611
