time,J_v
0.280555556,916.7905552
0.283333333,922.4377825
0.286111111,911.9570192
0.288888889,906.4550607
0.291666667,913.5020301
0.294444444,898.373047
0.297222222,922.2497524
0.3,892.0933848
0.302777778,891.8463509
0.305555556,884.7437156
0.308333333,888.9733058
0.311111111,885.2496671
0.313888889,882.7465359
0.316666667,886.1319893
0.319444444,891.6172391
0.322222222,873.5820906
0.325,869.4391129
0.327777778,879.8317793
0.330555556,877.9650852
0.333333333,864.454214
0.336111111,870.7519043
0.338888889,871.428309
0.341666667,861.9922576
0.344444444,877.316743
0.347222222,865.736362
0.35,896.9332694
0.352777778,884.4308679
0.355555556,874.0329149
0.358333333,867.2472749
0.361111111,866.7733059
0.363888889,843.3826197
0.366666667,851.8675414
0.369444444,851.5952404
0.372222222,861.2586882
0.375,858.8152211
0.377777778,843.6912922
0.380555556,874.0261468
0.383333333,863.6491479
0.386111111,857.3461748
0.388888889,863.8032397
0.391666667,884.9828493
0.394444444,866.2075827
0.397222222,844.7513312
0.4,838.8749556
0.402777778,842.4614068
0.405555556,812.9937948
0.408333333,838.5229983
0.411111111,834.9488417
0.413888889,845.9727929
0.416666667,848.9794765
0.419444444,821.6846783
0.422222222,838.8824539
0.425,831.7472676
0.427777778,834.431799
0.430555556,827.8717146
0.433333333,828.8650338
0.436111111,832.8623793
0.438888889,826.2462553
0.441666667,816.007212
0.444444444,813.0897265
0.447222222,838.2326856
0.45,812.7927152
0.452777778,827.5818458
0.455555556,814.9807655
0.458333333,817.6883801
0.461111111,804.2842152
0.463888889,820.5354269
0.466666667,814.1678026
0.469444444,796.9534116
0.472222222,790.2113679
0.475,785.6361041
0.477777778,784.7238775
0.480555556,787.3286279
0.483333333,778.2615665
0.486111111,777.057086
0.488888889,786.119763
0.491666667,790.2126316
0.494444444,805.1340996
0.497222222,804.049908
0.5,797.0077289
0.502777778,791.101126
0.505555556,791.6389306
0.508333333,772.0532874
0.511111111,782.4356347
0.513888889,763.8112555
0.516666667,778.1103543
0.519444444,789.5915031
0.522222222,764.7611232
0.525,787.56862
0.527777778,783.3738762
0.530555556,751.9899313
0.533333333,777.8788358
0.536111111,781.588077
0.538888889,781.8977221
0.541666667,777.3308661
0.544444444,771.305092
0.547222222,777.046842
0.55,774.9693703
0.552777778,764.8511055
0.555555556,761.2711628
0.558333333,775.9353576
0.561111111,782.3990072
0.563888889,774.8570666
0.566666667,779.9702188
0.569444444,776.4127031
0.572222222,757.2580693
0.575,752.5329725
0.577777778,739.7915119
0.580555556,754.6649998
0.583333333,760.1165642
0.586111111,754.3432454
0.588888889,759.138909
0.591666667,750.398642
0.594444444,749.7371049
0.597222222,740.2892333
0.6,754.2538825
0.602777778,750.3134094
0.605555556,769.0434134
0.608333333,768.0680017
0.611111111,756.7912181
0.613888889,752.4889547
0.616666667,737.4752965
0.619444444,731.1577613
0.622222222,740.5453745
0.625,740.5978028
0.627777778,755.1986824
0.630555556,750.8683495
0.633333333,763.0931046
0.636111111,747.7479178
0.638888889,755.5888941
0.641666667,736.1068167
0.644444444,736.3055999
0.647222222,760.8741033
0.65,744.6775461
0.652777778,752.5426344
0.655555556,746.0572448
0.658333333,734.9335257
0.661111111,745.6391849
0.663888889,746.7455246
0.666666667,728.4087816
0.669444444,736.0782213
0.672222222,730.938152
0.675,734.7986823
0.677777778,726.4214849
0.680555556,733.5536446
0.683333333,728.7236899
0.686111111,736.3552679
0.688888889,724.5222207
0.691666667,730.2677362
0.694444444,734.8682949
0.697222222,733.3455835
0.7,731.983597
0.702777778,724.9675086
0.705555556,729.1102795
0.708333333,722.3957415
0.711111111,726.482245
0.713888889,709.1785994
0.716666667,713.1121019
0.719444444,714.2721635
0.722222222,729.2537141
0.725,718.7817387
0.727777778,717.7369454
0.730555556,724.001927
0.733333333,731.5792009
0.736111111,727.2183062
0.738888889,719.7258746
0.741666667,718.6341576
0.744444444,721.0269878
0.747222222,703.4865124
0.75,720.1237355
0.752777778,715.4859291
0.755555556,710.7258558
0.758333333,731.8461705
0.761111111,712.0813195
0.763888889,708.4446695
0.766666667,705.7046755
0.769444444,725.2897183
0.772222222,703.9447455
0.775,709.2185584
0.777777778,698.9418346
0.780555556,684.773584
0.783333333,701.6901267
0.786111111,699.2715273
0.788888889,706.1599902
0.791666667,711.8163368
0.794444444,704.6477247
0.797222222,713.5734422
0.8,713.0642004
0.802777778,719.2283531
0.805555556,706.2013519
0.808333333,717.6461422
0.811111111,710.5187263
0.813888889,698.2026467
0.816666667,708.5081149
0.819444444,695.8183719
0.822222222,698.1897365
0.825,697.5647894
0.827777778,703.1676772
0.830555556,714.0926398
0.833333333,693.7853229
0.836111111,695.0945189
0.838888889,680.1142205
0.841666667,700.3416476
0.844444444,694.6055587
0.847222222,688.3905436
0.85,698.842933
0.852777778,686.6136829
0.855555556,683.0231175
0.858333333,682.4408541
0.861111111,693.2648271
0.863888889,690.155416
0.866666667,674.2370625
0.869444444,662.5862385
0.872222222,701.1572559
0.875,667.1196181
0.877777778,683.2340849
0.880555556,693.0230035
0.883333333,676.5856131
0.886111111,679.4352589
0.888888889,676.9079643
0.891666667,682.0344046
0.894444444,675.2628745
0.897222222,672.3287601
0.9,669.8187254
0.902777778,684.7502374
0.905555556,665.9446682
0.908333333,686.3115866
0.911111111,672.265746
0.913888889,672.5161419
0.916666667,675.087473
0.919444444,678.695821
0.922222222,668.9124765
0.925,662.2290481
0.927777778,651.8747394
0.930555556,667.2500237
0.933333333,661.3102425
0.936111111,659.4795262
0.938888889,663.5947108
0.941666667,656.4959879
0.944444444,663.117008
0.947222222,678.7484804
0.95,657.6086604
0.952777778,666.8690871
0.955555556,681.8342019
0.958333333,659.3718141
0.961111111,650.9651823
0.963888889,655.17047
0.966666667,648.2847836
0.969444444,661.4426732
0.972222222,661.6821345
0.975,652.5023308
0.977777778,664.3320899
0.980555556,662.9394704
0.983333333,671.3245812
0.986111111,656.6147503
0.988888889,628.9424788
