time,J_v
0.002777778,2737.29462
0.005555558,2759.763009
0.008333338,2843.162056
0.011111118,3024.939947
0.013888898,2754.64988
0.016666678,2691.196881
0.019444458,2622.587927
0.022222238,2630.76152
0.025000018,2628.515166
0.027777798,2685.497769
0.030555578,2493.530966
0.033333358,2461.333268
0.036111138,2440.178214
0.038888918,2356.818697
0.041666698,2327.292638
0.044444478,2332.47018
0.047222258,2310.020843
0.050000038,2289.616102
0.052777818,2209.790289
0.055555598,2135.58571
0.058333378,2114.815274
0.061111158,2078.358774
0.063888938,2047.85881
0.066666718,2002.640217
0.069444498,2025.167776
0.072222278,2005.229562
0.075000058,1991.671094
0.077777838,1940.983505
0.080555618,1951.818926
0.083333398,1910.482283
0.086111178,1910.513627
0.088888958,1806.766231
0.091666738,1835.959743
0.094444518,1827.570845
0.097222298,1810.540677
0.100000078,1826.777424
0.102777858,1797.84731
0.105555638,1748.075066
0.108333418,1869.434799
0.111111198,1690.463944
0.113888978,1673.416207
0.116666758,1676.295928
0.119444538,1667.964895
0.122222318,1643.464037
0.125000098,1618.104959
0.127777878,1610.28841
0.130555658,1624.227389
0.133333438,1555.596931
0.136111218,1569.21979
0.138888998,1549.06672
0.141666778,1565.940321
0.144444558,1561.984942
0.147222338,1540.17523
0.150000118,1520.721345
0.152777898,1525.786308
0.155555678,1513.18577
0.158333458,1549.041435
0.161111238,1484.33142
0.163889018,1491.705177
0.166666798,1479.750614
0.169444578,1444.398262
0.172222358,1454.047926
0.175000138,1436.390392
0.177777918,1397.679385
0.180555698,1423.161454
0.183333478,1436.467319
0.186111258,1402.405757
0.188889038,1400.11573
0.191666818,1402.449295
0.194444598,1403.354319
0.197222378,1380.197276
0.200000158,1413.199688
0.202777938,1367.636575
0.205555718,1384.171214
0.208333498,1374.927616
0.211111278,1360.76595
0.213889058,1363.562573
0.216666838,1355.970283
0.219444618,1362.790477
0.222222398,1347.614107
0.225000178,1338.826466
0.227777958,1327.052296
0.230555738,1322.604761
0.233333518,1322.726974
0.236111298,1297.327314
0.238889078,1322.180458
0.241666858,1319.915424
0.244444638,1293.329113
0.247222418,1270.797052
0.250000198,1270.656439
0.252777978,1271.742407
0.255555758,1246.687328
0.258333538,1256.915751
0.261111318,1272.601865
0.263889098,1245.847628
0.266666878,1263.48975
0.269444658,1231.311382
0.272222438,1235.342952
0.275000218,1237.218557
0.277777998,1233.568474
0.280555778,1224.505719
0.283333558,1240.90269
0.286111338,1228.657497
0.288889118,1233.244651
0.291666898,1210.469053
0.294444678,1217.993292
0.297222458,1218.031839
0.300000238,1222.974341
0.302778018,1196.75969
0.305555798,1224.287004
0.308333578,1216.616603
0.311111358,1205.599667
0.313889138,1192.218866
0.316666918,1183.101068
0.319444698,1181.210688
0.322222478,1187.16917
0.325000258,1186.11756
0.327778038,1174.37589
0.330555818,1194.129378
0.333333598,1182.114684
0.336111378,1161.442187
0.338889158,1167.098036
0.341666938,1162.422191
0.344444718,1160.949442
0.347222498,1164.484537
0.350000278,1142.340054
0.352778058,1087.250489
0.355555838,1119.22937
0.358333618,1124.463427
0.361111398,1115.52472
0.363889178,1105.354626
0.366666958,1105.936928
0.369444738,1080.583548
0.372222518,1059.907418
0.375000298,1065.665405
0.377778078,1069.197369
0.380555858,1033.295836
0.383333638,1043.323924
0.386111418,1038.794523
0.388889198,1033.078404
0.391666978,1020.39383
0.394444758,1016.636753
0.397222538,1019.42732
0.400000318,1056.031725
0.402778098,1033.445828
0.405555878,1038.238019
0.408333658,1043.598379
0.411111438,1044.542697
0.413889218,1031.200669
0.416666998,1023.411499
0.419444778,1015.481171
0.422222558,1026.763714
0.425000338,1026.047076
0.427778118,1003.288317
0.430555898,1020.753298
0.433333678,1019.999806
0.436111458,996.962722
0.438889238,995.9476627
0.441667018,1000.318621
0.444444798,1009.801674
0.447222578,1014.742017
0.450000358,1016.605244
0.452778138,999.8660099
0.455555918,993.4694881
0.458333698,1004.64534
0.461111478,983.3455199
0.463889258,993.4104648
0.466667038,987.6184306
0.469444818,1007.892147
0.472222598,1002.780537
0.475000378,986.9449024
0.477778158,1008.278471
0.480555938,1010.662186
0.483333718,990.2724132
0.486111498,996.1154132
0.488889278,998.5823927
0.491667058,1007.896143
0.494444838,1023.615462
0.497222618,1003.607674
0.500000398,989.666688
0.502778178,982.2379256
0.505555958,1001.057677
0.508333738,984.5903622
0.511111518,986.3945264
0.513889298,974.4412884
0.516667078,983.7574916
0.519444858,973.0382488
0.522222638,1011.606216
0.525000418,951.5399057
0.527778198,996.4644917
0.530555978,969.4499054
0.533333758,976.6812315
0.536111538,971.2109315
0.538889318,965.6985782
0.541667098,962.9326213
0.544444878,945.7536844
0.547222658,960.9234627
0.550000438,953.8093165
0.552778218,953.8259494
0.555555998,958.2421166
0.558333778,956.4486362
0.561111558,961.5564903
0.563889338,951.5614042
0.566667118,936.5647525
0.569444898,936.7861318
0.572222678,955.5533875
0.575000458,951.8236552
0.577778238,949.9810215
0.580556018,944.4150235
0.583333798,959.0527436
0.586111578,928.3812071
0.588889358,935.584925
0.591667138,959.9963212
0.594444918,951.640113
0.597222698,950.8485209
0.600000478,931.7162367
0.602778258,925.6057639
0.605556038,939.7128608
0.608333818,939.6888812
0.611111598,922.5531246
0.613889378,924.0443831
0.616667158,931.1036519
0.619444938,930.8343596
0.622222718,917.9976967
0.625000498,934.3860897
0.627778278,943.3737652
0.630556058,923.9754404
0.633333838,933.3313817
0.636111618,943.3834228
0.638889398,926.5803869
0.641667178,933.2099167
0.644444958,913.6904575
0.647222738,915.5951171
0.650000518,918.5667871
0.652778298,933.176691
0.655556078,923.6633493
0.658333858,922.0152644
0.661111638,936.3140075
0.663889418,929.777737
0.666667198,918.0995146
0.669444978,912.5126185
0.672222758,913.2396126
0.675000538,918.773534
0.677778318,930.4524551
0.680556098,902.8457512
0.683333878,910.2168468
0.686111658,907.9238881
0.688889438,922.2872217
0.691667218,902.4394265
0.694444998,900.3274085
0.697222778,901.3911621
0.700000558,917.9835247
0.702778338,915.9589588
0.705556118,906.109438
0.708333898,891.0220007
0.711111678,899.1900656
0.713889458,903.0650604
0.716667238,883.5083432
0.719445018,941.5714165
0.722222798,896.4188843
0.725000578,884.6575931
0.727778358,879.1212571
0.730556138,886.6161356
0.733333918,883.1027525
0.736111698,891.3587637
0.738889478,876.8003569
0.741667258,883.9140933
0.744445038,874.8875592
0.747222818,880.6571922
0.750000598,890.1518197
0.752778378,887.5309242
0.755556158,872.8535144
0.758333938,875.2540731
0.761111718,942.3464633
0.763889498,868.0722364
0.766667278,862.7021369
0.769445058,860.4088846
0.772222838,886.1305914
0.775000618,880.4889689
0.777778398,864.9215548
0.780556178,871.7133479
0.783333958,865.3984487
0.786111738,846.6076808
0.788889518,861.0292434
0.791667298,880.8248363
0.794445078,865.8987182
0.797222858,877.27597
0.800000638,872.5100082
0.802778418,833.7871577
0.805556198,850.3916531
0.808333978,836.5805453
0.811111758,854.2939446
0.813889538,842.4172366
0.816667318,847.6835118
0.819445098,843.831942
0.822222878,852.3711305
0.825000658,844.1425459
0.827778438,849.6322293
0.830556218,837.7668738
0.833333998,831.9608561
0.836111778,836.6351609
0.838889558,846.4093909
0.841667338,858.2487706
0.844445118,849.459646
0.847222898,842.6332872
0.850000678,851.8217479
0.852778458,845.2094617
0.855556238,839.7249659
0.858334018,850.0449331
0.861111798,835.1275435
0.863889578,833.9354174
0.866667358,838.5459468
0.869445138,844.4587749
0.872222918,834.8285622
0.875000698,838.4576525
0.877778478,841.008012
0.880556258,832.1641177
0.883334038,829.0160291
0.886111818,825.4863805
0.888889598,838.1858028
0.891667378,833.1338035
0.894445158,817.0433998
0.897222938,826.9663121
0.900000718,827.6064053
0.902778498,803.6676296
0.905556278,827.498132
0.908334058,836.3728607
0.911111838,819.7751994
0.913889618,825.9821539
0.916667398,829.9076237
0.919445178,802.6133873
0.922222958,814.551128
0.925000738,817.5808003
0.927778518,829.5286265
0.930556298,832.1464501
0.933334078,832.1923699
0.936111858,810.8790566
0.938889638,798.6406665
0.941667418,822.2151443
0.944445198,809.1488748
0.947222978,795.563777
0.950000758,793.7863787
0.952778538,777.1317027
0.955556318,778.9434773
0.958334098,730.7615634
0.961111878,770.7402062
0.963889658,751.7051228
0.966667438,763.9282854
0.969445218,769.9303417
0.972222998,770.3807962
0.975000778,721.2357757
0.977778558,764.0975966
0.980556338,765.893164
0.983334118,762.1097685
0.986111898,759.7254682
0.988889678,758.8146849
0.991667458,771.9867861
0.994445238,749.5033143
