time,J_v
0.002777778,2669.455406
0.008333338,2806.919728
0.011111118,2769.375258
0.013888898,2698.242683
0.016666678,3316.24232
0.019444458,2695.69755
0.022222238,2649.98295
0.025000018,2499.963696
0.027777798,2474.903316
0.030555578,2477.79397
0.033333358,2373.750411
0.036111138,2289.725836
0.038888918,2171.122605
0.041666698,2190.195808
0.044444478,2113.730479
0.047222258,2120.520827
0.050000038,2109.186344
0.052777818,2026.923012
0.055555598,2033.975362
0.058333378,1964.314536
0.061111158,2007.988672
0.063888938,1993.291671
0.066666718,1907.837008
0.069444498,1892.814796
0.072222278,1928.785818
0.075000058,1854.541648
0.077777838,1841.740248
0.080555618,1811.675346
0.083333398,1778.65945
0.086111178,1784.537986
0.088888958,1803.266628
0.091666738,1747.122254
0.094444518,1654.509308
0.097222298,1746.969079
0.100000078,1715.894564
0.102777858,1713.411325
0.105555638,1664.876472
0.108333418,1662.631934
0.111111198,1642.575986
0.113888978,1632.620081
0.116666758,1612.705787
0.119444538,1741.682986
0.122222318,1551.650186
0.125000098,1482.791388
0.127777878,1537.530698
0.130555658,1542.113374
0.133333438,1548.226925
0.136111218,1504.991602
0.138888998,1519.654318
0.141666778,1489.157033
0.144444558,1495.916452
0.147222338,1435.629912
0.150000118,1489.051259
0.152777898,1439.909421
0.155555678,1460.817855
0.158333458,1418.689234
0.161111238,1439.83838
0.163889018,1411.73355
0.166666798,1446.060091
0.169444578,1412.334936
0.172222358,1428.062515
0.175000138,1379.094593
0.177777918,1374.032058
0.180555698,1343.873945
0.183333478,1388.689577
0.186111258,1372.14979
0.188889038,1366.006304
0.191666818,1361.863034
0.194444598,1325.674761
0.197222378,1343.718324
0.200000158,1320.763124
0.202777938,1336.010821
0.205555718,1298.305438
0.208333498,1324.494658
0.211111278,1331.268897
0.213889058,1281.34429
0.216666838,1319.279189
0.219444618,1300.314119
0.222222398,1268.750408
0.225000178,1296.075062
0.227777958,1269.426505
0.230555738,1266.488128
0.233333518,1279.218948
0.236111298,1249.343242
0.238889078,1240.64203
0.241666858,1274.949095
0.244444638,1223.08359
0.247222418,1247.121513
0.250000198,1240.642719
0.252777978,1220.773752
0.255555758,1251.660183
0.258333538,1205.90943
0.261111318,1235.254426
0.263889098,1221.263434
0.266666878,1204.240054
0.269444658,1180.023795
0.272222438,1187.941543
0.275000218,1188.248183
0.277777998,1201.959764
0.280555778,1202.517192
0.283333558,1214.049873
0.286111338,1164.164837
0.288889118,1198.914937
0.291666898,1178.661164
0.294444678,1162.555636
0.297222458,1176.635944
0.300000238,1162.878591
0.302778018,1157.910446
0.305555798,1103.30302
0.308333578,1157.67617
0.311111358,1123.418694
0.313889138,1145.765575
0.316666918,1155.637797
0.319444698,1154.398636
0.322222478,1097.13365
0.325000258,1142.04873
0.327778038,1118.593123
0.330555818,1137.692112
0.333333598,1099.910406
0.336111378,1129.918729
0.338889158,1121.23353
0.341666938,1089.70824
0.344444718,1106.612617
0.347222498,1119.376303
0.350000278,1084.217704
0.352778058,1096.247881
0.355555838,1100.714965
0.358333618,1085.476801
0.361111398,1154.811383
0.363889178,1096.172551
0.366666958,1070.362846
0.369444738,1074.709177
0.372222518,1081.907886
0.375000298,1069.444367
0.377778078,1079.917257
0.380555858,1068.306798
0.383333638,1083.602062
0.386111418,1073.034343
0.388889198,1039.15316
0.391666978,1055.806173
0.394444758,1085.858835
0.397222538,1050.742306
0.400000318,1050.955506
0.402778098,1064.374087
0.405555878,1051.28567
0.408333658,1046.320721
0.411111438,1071.958772
