time,J_v
0.4,1086.893698
0.402777778,1083.224729
0.405555556,1092.227018
0.408333333,1083.464531
0.411111111,1095.812159
0.413888889,1067.117693
0.416666667,1081.310028
0.419444444,1078.19464
0.422222222,1067.122441
0.425,1054.560126
0.427777778,1080.7488
0.430555556,1048.068226
0.433333333,1067.877615
0.436111111,1049.947555
0.438888889,1056.350083
0.441666667,1057.99904
0.444444444,1081.328662
0.447222222,1046.918644
0.45,1059.235397
0.452777778,1061.88182
0.455555556,1058.099866
0.458333333,1051.601277
0.461111111,1049.223806
0.463888889,1025.705648
0.466666667,1037.588182
0.469444444,1034.635254
0.472222222,1034.700749
0.475,1033.825027
0.477777778,1033.641511
0.480555556,1036.423874
0.483333333,1037.35685
0.486111111,1015.780146
0.488888889,1020.184269
0.491666667,1049.927632
0.494444444,1027.613601
0.497222222,1021.51631
0.5,1016.542482
0.502777778,1035.895964
0.505555556,1002.236609
0.508333333,1014.085969
0.511111111,999.0439139
0.513888889,1013.466238
0.516666667,997.8246902
0.519444444,1011.035906
0.522222222,965.9348477
0.525,986.9467606
0.527777778,987.7628896
0.530555556,992.6370182
0.533333333,973.3902214
0.536111111,1001.454387
0.538888889,990.02883
0.541666667,1007.561836
0.544444444,988.1778002
0.547222222,981.1092602
0.55,999.7796177
0.552777778,981.4014156
0.555555556,976.4762905
0.558333333,1000.67562
0.561111111,977.5390611
0.563888889,968.4262376
0.566666667,980.8287164
0.569444444,975.6595425
0.572222222,971.4937831
0.575,961.2266392
0.577777778,959.072185
0.580555556,968.0754571
0.583333333,967.6495772
0.586111111,958.534875
0.588888889,965.1570871
0.591666667,961.4178416
0.594444444,968.7129619
0.597222222,957.6723053
0.6,964.5086676
0.602777778,939.5066684
0.605555556,945.7739456
0.608333333,958.4699309
0.611111111,950.8449908
0.613888889,960.1486717
0.616666667,960.3222781
0.619444444,964.9757527
0.622222222,943.443176
0.625,931.7629533
0.627777778,949.322502
0.630555556,944.2044147
0.633333333,954.1927807
0.636111111,970.6474362
0.638888889,942.5426154
0.641666667,939.72423
0.644444444,935.0412529
0.647222222,935.0610574
0.65,971.6582919
0.652777778,951.9422236
0.655555556,939.2520253
0.658333333,923.6470012
0.661111111,934.5245066
0.663888889,936.9232647
0.666666667,939.0604204
0.669444444,948.3006792
0.672222222,935.9097884
0.675,934.4928177
0.677777778,934.9291994
0.680555556,932.0768467
0.683333333,924.0306868
0.686111111,923.4944546
0.688888889,931.4064739
0.691666667,935.5587205
0.694444444,938.9326622
0.697222222,943.9767118
0.7,945.163484
0.702777778,898.0389032
0.705555556,927.4181684
0.708333333,934.4103822
0.711111111,935.3701037
0.713888889,919.9899576
0.716666667,910.935986
0.719444444,897.5418922
0.722222222,898.8891613
0.725,889.8211711
0.727777778,893.1926464
0.730555556,896.1351887
0.733333333,882.9681495
0.736111111,913.0647345
0.738888889,894.7257547
0.741666667,902.868205
0.744444444,902.4781102
0.747222222,894.6547714
0.75,875.8821792
0.752777778,884.40906
0.755555556,860.360201
0.758333333,905.8875633
0.761111111,892.8678938
0.763888889,888.2145335
0.766666667,880.4954277
0.769444444,883.817037
0.772222222,883.9416109
0.775,882.8141426
0.777777778,880.2217574
0.780555556,875.6420463
0.783333333,886.3355074
0.786111111,876.3342959
0.788888889,878.6240983
0.791666667,885.0007865
0.794444444,890.5319806
0.797222222,896.8713044
0.8,877.7124923
0.802777778,870.6010104
0.805555556,864.0420494
0.808333333,884.5621499
0.811111111,876.658166
0.813888889,871.2434321
0.816666667,875.6015066
0.819444444,877.4512469
0.822222222,867.7832718
0.825,880.1058203
0.827777778,863.1243422
0.830555556,864.905231
0.833333333,854.781068
0.836111111,878.3467863
0.838888889,866.7308036
0.841666667,872.961519
0.844444444,867.9194115
0.847222222,857.4064034
0.85,850.2407676
0.852777778,867.9956943
0.855555556,847.0575308
0.858333333,860.0284365
0.861111111,872.5505242
0.863888889,863.5585327
0.866666667,846.4140197
0.869444444,856.2019396
0.872222222,877.5982173
0.875,859.2546811
0.877777778,844.6844376
0.880555556,861.7870384
0.883333333,878.4869813
0.886111111,857.1377026
0.888888889,858.2245869
0.891666667,856.5676278
0.894444444,858.0299439
0.897222222,833.59015
0.9,838.2641899
0.902777778,847.5223642
0.905555556,847.4423939
0.908333333,859.9101919
0.911111111,855.1600577
0.913888889,872.8560652
0.916666667,862.6440816
0.919444444,857.7624436
0.922222222,843.0821205
0.925,845.0241128
0.927777778,860.4315738
0.930555556,852.7750776
0.933333333,857.1072737
0.936111111,844.6220358
0.938888889,869.9059778
0.941666667,852.6769526
0.944444444,851.3746596
0.947222222,831.9134023
0.95,851.2392325
0.952777778,838.069203
0.955555556,847.3856277
0.958333333,846.1435029
0.961111111,868.5010983
0.963888889,860.3523973
0.966666667,854.6902132
0.969444444,833.0239943
0.972222222,838.5722677
0.975,837.5664878
0.977777778,846.9254709
0.980555556,845.438865
0.983333333,822.3760461
0.986111111,846.4132325
0.988888889,841.0700174
0.991666667,839.4091303
0.994444444,835.6214592
0.997222222,831.109668
1,827.1061118
1.002777778,845.490793
1.005555556,743.9924723
