time,J_v
0.541666667,871.6878108
0.544444444,865.1099349
0.547222222,887.0263299
0.55,855.5741521
0.552777778,870.7875677
0.555555556,863.1652551
0.558333333,851.4370828
0.561111111,870.464288
0.563888889,862.6281592
0.566666667,850.4507085
0.569444444,868.7273132
0.572222222,854.4274516
0.575,854.0596281
0.577777778,854.749374
0.580555556,861.8188656
0.583333333,864.7583785
0.586111111,873.7209131
0.588888889,851.1138054
0.591666667,859.0840268
0.594444444,848.3684549
0.597222222,874.2118055
0.6,856.298155
0.602777778,864.9905096
0.605555556,867.3228054
0.608333333,852.1373597
0.611111111,847.7885452
0.613888889,863.4628231
0.616666667,869.0181446
0.619444444,856.5419272
0.622222222,865.8878125
0.625,855.7050279
0.627777778,865.3692212
0.630555556,853.6028079
0.633333333,873.7978849
0.636111111,841.9123482
0.638888889,863.8974632
0.641666667,864.1262648
0.644444444,851.397648
0.647222222,857.711055
0.65,856.3750879
0.652777778,830.8529647
0.655555556,845.1014827
0.658333333,869.4001606
0.661111111,858.1693156
0.663888889,853.8307956
0.666666667,842.7235888
0.669444444,829.4613778
0.672222222,856.00912
0.675,846.0797421
0.677777778,852.6311982
0.680555556,836.8273289
0.683333333,859.1175873
0.686111111,844.1327337
0.688888889,841.8204595
0.691666667,834.9069709
0.694444444,850.8256912
0.697222222,865.157605
0.7,847.1242914
0.702777778,831.4539107
0.705555556,836.4273951
0.708333333,832.8697287
0.711111111,858.5317511
0.713888889,844.059065
0.716666667,837.6550569
0.719444444,830.6889744
0.722222222,847.3513743
0.725,848.2311961
0.727777778,910.2013618
0.730555556,841.7495923
0.733333333,839.2964795
0.736111111,848.9314499
0.738888889,855.5230734
0.741666667,833.5383778
0.744444444,842.9136249
0.747222222,839.1754322
0.75,839.2286724
0.752777778,847.9128746
0.755555556,825.4312293
0.758333333,842.6023935
0.761111111,833.0348477
0.763888889,841.5566324
0.766666667,831.7844758
0.769444444,853.7504931
0.772222222,835.2583535
0.775,827.2248884
0.777777778,853.1814108
0.780555556,822.8851255
0.783333333,840.0587616
0.786111111,832.7352895
0.788888889,837.4622468
0.791666667,835.8622109
0.794444444,848.894177
0.797222222,841.3413706
0.8,842.2861282
0.802777778,840.0035986
0.805555556,834.8732458
0.808333333,834.3654567
0.811111111,831.2086425
0.813888889,837.5158789
0.816666667,839.4470747
0.819444444,828.7499746
0.822222222,820.0940906
0.825,820.1733091
0.827777778,821.6271853
0.830555556,828.8636894
0.833333333,817.9811145
0.836111111,836.6002024
0.838888889,819.9763541
0.841666667,824.7885849
0.844444444,824.2429952
0.847222222,811.4371019
0.85,825.936351
0.852777778,835.2516018
0.855555556,817.0740372
0.858333333,815.0358386
0.861111111,824.9973236
0.863888889,819.9598023
0.866666667,832.693901
0.869444444,832.5481282
0.872222222,821.9084182
0.875,815.245659
0.877777778,821.5422507
0.880555556,817.5899086
0.883333333,825.0159968
0.886111111,809.9382194
0.888888889,815.9559783
0.891666667,831.9381608
0.894444444,834.130483
0.897222222,800.3608502
0.9,821.7653662
0.902777778,838.6745054
0.905555556,823.6205635
0.908333333,803.2714172
0.911111111,817.4364499
0.913888889,829.4000403
0.916666667,810.2119652
0.919444444,812.8026956
0.922222222,803.5582184
0.925,795.9805906
0.927777778,797.9568103
0.930555556,798.925612
0.933333333,808.0702268
0.936111111,785.9671016
0.938888889,805.006048
0.941666667,772.1553361
0.944444444,809.8323284
0.947222222,789.9366372
0.95,787.39387
0.952777778,782.5137094
0.955555556,793.0268207
0.958333333,790.4108839
0.961111111,790.0598514
0.963888889,787.3321469
0.966666667,782.8113149
0.969444444,775.7076029
0.972222222,789.4837867
0.975,803.2811832
0.977777778,796.8367361
0.980555556,790.0398412
0.983333333,789.9892192
0.986111111,786.3602544
0.988888889,802.0073035
