time,J_v
0.605555556,991.1553085
0.608333333,981.4865835
0.611111111,982.1754682
0.613888889,996.7439572
0.616666667,982.2304914
0.619444444,976.366583
0.622222222,966.1289053
0.625,969.8697105
0.627777778,978.4272162
0.630555556,976.9689282
0.633333333,958.0453002
0.636111111,986.2645633
0.638888889,968.4864938
0.641666667,967.2450365
0.644444444,973.6927067
0.647222222,962.7045072
0.65,952.8683077
0.652777778,971.5322384
0.655555556,972.9051127
0.658333333,987.0409734
0.661111111,970.9284359
0.663888889,959.0741871
0.666666667,950.8899558
0.669444444,949.6244398
0.672222222,948.5502378
0.675,968.1398325
0.677777778,963.7797354
0.680555556,960.1666813
0.683333333,961.0616634
0.686111111,949.8920517
0.688888889,936.5510905
0.691666667,937.9556903
0.694444444,946.5908292
0.697222222,952.2466028
0.7,927.3822093
0.702777778,940.9713553
0.705555556,948.8715482
0.708333333,946.431175
0.711111111,941.304106
0.713888889,940.994795
0.716666667,948.1776225
0.719444444,938.7123301
0.722222222,955.3511473
0.725,956.4519476
0.727777778,945.0473246
0.730555556,938.9774576
0.733333333,929.9368196
0.736111111,934.114058
0.738888889,921.598148
0.741666667,932.8446826
0.744444444,928.9967681
0.747222222,929.2976758
0.75,938.0296605
0.752777778,940.7573903
0.755555556,937.047546
0.758333333,939.2475788
0.761111111,938.1605586
0.763888889,906.5893468
0.766666667,932.0408079
0.769444444,919.3329575
0.772222222,931.995041
0.775,939.4607925
0.777777778,925.5201518
0.780555556,916.6045753
0.783333333,919.5646699
0.786111111,906.0997792
0.788888889,916.5740235
0.791666667,925.7336334
0.794444444,911.3354172
0.797222222,927.6457982
0.8,904.2544795
0.802777778,918.108339
0.805555556,907.9567759
0.808333333,912.8839145
0.811111111,889.2855968
0.813888889,912.9592968
0.816666667,913.6588556
0.819444444,919.0298011
0.822222222,905.9967329
0.825,897.0252052
0.827777778,894.2075761
0.830555556,893.7777742
0.833333333,899.4865479
0.836111111,893.2440666
0.838888889,915.6631431
0.841666667,911.2756653
0.844444444,892.784495
0.847222222,885.953164
0.85,887.8917102
0.852777778,900.2808594
0.855555556,890.2586689
0.858333333,885.6195776
0.861111111,884.2415346
0.863888889,901.8741836
0.866666667,894.9051409
0.869444444,891.8361728
0.872222222,864.9408177
0.875,868.2903646
0.877777778,881.0900423
0.880555556,906.853816
0.883333333,887.7351448
0.886111111,895.0586998
0.888888889,886.1486833
0.891666667,872.6191408
0.894444444,880.2602838
0.897222222,889.3669379
0.9,880.7486853
0.902777778,887.5075982
0.905555556,872.8279212
0.908333333,880.3742928
0.911111111,863.3439083
0.913888889,877.7463178
0.916666667,875.382539
0.919444444,880.9647906
0.922222222,862.2393047
0.925,870.2137384
0.927777778,862.8054871
0.930555556,885.1473126
0.933333333,878.208595
0.936111111,869.3369833
0.938888889,867.1456853
0.941666667,865.0490848
0.944444444,858.3269768
0.947222222,863.8968369
0.95,855.3534589
0.952777778,869.8412887
0.955555556,872.4998508
0.958333333,875.8368697
0.961111111,857.3010175
0.963888889,858.371266
0.966666667,881.3228051
0.969444444,857.5711346
0.972222222,843.3475662
0.975,861.9232835
0.977777778,871.6686466
0.980555556,869.4311458
0.983333333,865.9720962
0.986111111,840.2218167
0.988888889,865.0077566
0.991666667,846.5661222
